CustomerID,Recency,Frequency,Monetary,TotalItems,AvgRevenuePerTransaction,UniqueProducts,LifespanDays,TotalTransactions,Cluster,Segment
17183,7,6,3347.31,1296,45.85356164383562,42,97,73,0,Low Engagement
17186,46,2,144.0,200,72.0,1,13,2,3,VIP Customers
17187,226,1,203.95,144,20.395,10,0,10,1,Regular Customers
17188,10,7,2474.23,1328,29.455119047619046,71,351,84,2,Loyal Customers
17189,105,2,383.75,226,6.395833333333333,52,253,60,0,Low Engagement
17190,58,2,444.74,161,23.40736842105263,19,148,19,0,Low Engagement
17191,27,7,2093.68,1166,8.871525423728812,163,340,236,2,Loyal Customers
17193,35,7,1699.3000000000002,1254,53.103125000000006,17,141,32,0,Low Engagement
17194,360,1,226.78,112,9.0712,25,0,25,1,Regular Customers
17197,29,1,1013.01,191,34.93137931034483,29,0,29,1,Regular Customers
17198,23,3,692.22,357,7.210625,89,347,96,0,Low Engagement
17201,53,1,289.78,231,7.62578947368421,38,0,38,1,Regular Customers
17203,35,6,3345.52,2702,22.758639455782312,115,24,147,2,Loyal Customers
17204,174,4,1564.56,646,27.448421052631577,44,88,57,0,Low Engagement
17205,53,1,384.08,884,29.544615384615383,13,0,13,1,Regular Customers
17206,52,1,204.24,76,29.177142857142858,7,0,7,1,Regular Customers
17211,26,8,2317.2200000000003,1323,10.982085308056874,150,342,211,2,Loyal Customers
17212,252,1,226.85,147,56.7125,4,0,4,1,Regular Customers
17213,39,7,2781.23,1176,17.71484076433121,85,326,157,2,Loyal Customers
17214,59,6,1059.1200000000001,272,10.486336633663367,79,298,101,0,Low Engagement
17217,233,1,113.5,24,12.61111111111111,9,0,9,1,Regular Customers
17218,3,10,1951.97,955,7.202841328413284,146,363,271,2,Loyal Customers
17219,31,1,114.23,89,4.5692,24,0,25,1,Regular Customers
17220,23,14,3187.55,1897,6.8255888650963605,303,339,467,2,Loyal Customers
17221,6,2,334.48,287,5.39483870967742,59,28,62,0,Low Engagement
17222,64,1,328.65,122,12.17222222222222,27,0,27,1,Regular Customers
17223,309,2,381.89,109,8.12531914893617,42,58,47,1,Regular Customers
17226,308,1,393.49,406,18.73761904761905,21,0,21,1,Regular Customers
17227,18,6,939.32,741,19.985531914893617,28,349,47,0,Low Engagement
17228,15,8,1906.09,1532,9.16389423076923,140,356,208,2,Loyal Customers
17229,95,2,318.76,185,6.782127659574468,39,46,47,1,Regular Customers
17230,263,8,3638.41,1651,52.73057971014492,51,95,69,0,Low Engagement
17231,11,10,3124.72,1724,5.884595103578154,292,349,531,2,Loyal Customers
17232,2,2,417.77,202,11.936285714285713,30,11,35,0,Low Engagement
17233,34,1,190.88,131,7.6352,25,0,25,1,Regular Customers
17234,182,1,149.89000000000001,55,10.706428571428573,14,0,14,1,Regular Customers
17235,24,2,550.06,224,18.96758620689655,24,347,29,0,Low Engagement
17236,12,6,916.13,474,8.725047619047618,88,350,105,0,Low Engagement
17237,10,2,314.69,105,16.562631578947368,18,11,19,1,Regular Customers
17238,2,17,3719.1,1807,6.701081081081081,297,368,555,2,Loyal Customers
17239,312,1,382.5,150,25.5,15,0,15,1,Regular Customers
17242,107,2,1135.04,611,28.375999999999998,30,72,40,0,Low Engagement
17243,0,26,8123.65,3220,21.10038961038961,179,368,385,2,Loyal Customers
17244,52,1,954.9,616,30.80322580645161,31,0,31,0,Low Engagement
17245,204,1,171.45,75,19.049999999999997,9,0,9,1,Regular Customers
17247,14,1,280.09000000000003,105,5.186851851851852,53,0,54,1,Regular Customers
17248,119,1,318.65,213,4.618115942028985,68,0,69,1,Regular Customers
17250,3,2,381.97,167,6.820892857142858,55,257,56,0,Low Engagement
17251,362,1,269.83,108,7.2927027027027025,37,0,37,1,Regular Customers
17252,116,2,348.91,192,4.057093023255814,86,69,86,0,Low Engagement
17253,17,1,178.26,43,9.903333333333332,18,0,18,1,Regular Customers
17254,4,2,271.19,251,2.443153153153153,100,10,111,0,Low Engagement
17255,40,2,291.48,227,3.9389189189189193,69,258,74,0,Low Engagement
17256,106,2,240.0,141,15.0,12,204,16,1,Regular Customers
17259,147,2,581.23,388,5.010603448275862,104,220,116,0,Low Engagement
17262,51,5,838.36,267,76.21454545454546,9,313,11,3,VIP Customers
17263,207,1,63.440000000000005,36,2.7582608695652175,23,0,23,1,Regular Customers
17265,138,2,550.01,389,4.50827868852459,106,41,122,0,Low Engagement
17266,1,3,296.58,153,4.062739726027397,60,145,73,0,Low Engagement
17267,126,2,317.2,158,8.572972972972973,37,0,37,1,Regular Customers
17268,107,4,464.12,556,92.824,3,137,5,3,VIP Customers
17272,41,4,2148.63,1778,18.847631578947368,70,220,114,0,Low Engagement
17274,34,1,107.82,77,4.312799999999999,24,0,25,1,Regular Customers
17277,227,2,1065.3500000000001,430,15.43985507246377,67,95,69,0,Low Engagement
17278,240,1,246.04,179,16.402666666666665,15,0,15,1,Regular Customers
17279,57,1,187.82999999999998,48,20.869999999999997,8,0,9,1,Regular Customers
17282,129,3,1303.86,1506,14.816590909090907,79,169,88,0,Low Engagement
17284,59,6,1647.48,1362,5.661443298969072,229,276,291,2,Loyal Customers
17286,21,1,151.37,117,3.440227272727273,44,0,44,1,Regular Customers
17287,25,7,1049.06,556,8.598852459016394,88,346,122,0,Low Engagement
17288,8,7,1417.63,1201,10.125928571428572,118,349,140,2,Loyal Customers
17289,31,3,931.02,513,8.952115384615384,86,148,104,0,Low Engagement
17290,3,2,513.01,397,5.343854166666667,92,12,96,0,Low Engagement
17293,7,9,1854.06,1135,14.04590909090909,93,352,132,2,Loyal Customers
17295,28,3,547.0,293,8.044117647058824,53,35,68,0,Low Engagement
17297,16,1,128.18,65,2.615918367346939,49,0,49,1,Regular Customers
17298,100,2,498.42,387,16.614,30,23,30,1,Regular Customers
17299,11,4,656.61,668,11.938363636363636,50,161,55,0,Low Engagement
17301,20,1,163.24,137,2.7667796610169493,59,0,59,1,Regular Customers
17302,14,5,1135.63,575,14.375063291139242,68,290,79,0,Low Engagement
17303,360,1,250.04,144,4.717735849056604,53,0,53,1,Regular Customers
17306,10,17,5329.280000000001,6480,100.55245283018868,11,311,53,2,Loyal Customers
17309,94,1,82.75,41,6.895833333333333,11,0,12,1,Regular Customers
17311,77,2,1384.85,1005,25.179090909090906,55,238,55,0,Low Engagement
17312,154,2,154.70000000000002,180,12.891666666666667,11,4,12,1,Regular Customers
17313,30,1,1879.56,1186,85.43454545454546,22,0,22,3,VIP Customers
17314,24,8,2527.92,1896,19.297099236641223,120,287,131,2,Loyal Customers
17315,1,36,6241.15,3837,13.335790598290597,254,355,468,2,Loyal Customers
17317,45,2,408.00000000000006,276,102.00000000000001,4,43,4,3,VIP Customers
17320,99,3,1200.6200000000001,634,16.446849315068494,57,267,73,0,Low Engagement
17321,7,2,657.16,364,6.637979797979797,94,59,99,0,Low Engagement
17323,14,7,903.12,756,4.655257731958763,124,277,194,2,Loyal Customers
17324,17,4,986.48,843,20.132244897959183,43,348,49,0,Low Engagement
17325,279,1,96.8,60,16.133333333333333,6,0,6,1,Regular Customers
17329,13,2,523.11,142,15.851818181818182,29,300,33,0,Low Engagement
17330,22,2,363.9,120,60.65,5,44,6,3,VIP Customers
17331,123,1,175.2,16,175.2,1,0,1,3,VIP Customers
17333,85,1,494.25,375,17.651785714285715,28,0,28,1,Regular Customers
17334,301,2,307.02,315,27.91090909090909,11,6,11,1,Regular Customers
17337,150,4,1979.61,1246,3.8069423076923075,420,158,520,2,Loyal Customers
17338,16,8,6484.75,3044,9.019123783031988,388,344,719,2,Loyal Customers
17339,93,2,243.36,152,27.040000000000003,9,270,9,1,Regular Customers
17340,29,11,12077.29,5887,29.747019704433498,229,336,406,2,Loyal Customers
17341,156,3,682.29,443,4.3457961783439485,147,209,157,0,Low Engagement
17343,354,1,193.64,56,11.390588235294118,17,0,17,1,Regular Customers
17344,45,1,157.62,65,5.0845161290322585,31,0,31,1,Regular Customers
17345,14,4,519.6899999999999,341,6.261325301204819,70,181,83,0,Low Engagement
17346,3,15,2622.88,1617,5.430393374741201,299,369,483,2,Loyal Customers
17348,14,5,1156.6,1398,5.430046948356807,180,283,213,2,Loyal Customers
17349,178,1,98.25,102,12.28125,8,0,8,1,Regular Customers
17350,7,4,1281.32,770,18.30457142857143,66,42,70,0,Low Engagement
17351,35,3,587.15,113,21.746296296296297,22,237,27,0,Low Engagement
17354,50,1,1171.06,886,78.07066666666667,14,0,15,3,VIP Customers
17356,311,1,178.22,166,9.38,19,0,19,1,Regular Customers
17357,23,2,384.39,152,8.736136363636364,41,0,44,1,Regular Customers
17358,302,2,360.81,190,6.220862068965517,55,52,58,1,Regular Customers
17359,10,1,127.86,161,8.524,13,0,15,1,Regular Customers
17360,16,3,568.24,328,4.54592,113,166,125,0,Low Engagement
17361,48,3,488.2,157,16.834482758620688,26,242,29,0,Low Engagement
17362,238,2,312.23,191,8.920857142857143,30,70,35,1,Regular Customers
17364,0,11,4462.68,2692,10.991822660098522,288,330,406,2,Loyal Customers
17365,12,8,4762.32,4737,10.263620689655172,277,320,464,2,Loyal Customers
17367,237,1,167.55,149,5.077272727272728,33,0,33,1,Regular Customers
17368,22,7,1343.87,1277,12.798761904761903,93,314,105,2,Loyal Customers
17370,72,4,446.18,540,13.520606060606061,31,96,33,0,Low Engagement
17371,16,3,418.4,151,4.865116279069767,83,343,86,0,Low Engagement
17372,40,8,1337.18,747,5.3274103585657375,215,321,251,2,Loyal Customers
17373,39,4,646.92,408,11.349473684210526,47,272,57,0,Low Engagement
17374,218,2,495.77,85,17.706071428571427,24,62,28,1,Regular Customers
17375,198,3,400.1,367,5.798550724637681,63,162,69,0,Low Engagement
17376,70,2,203.2,86,8.466666666666667,23,240,24,1,Regular Customers
17377,23,20,4058.32,2038,10.045346534653465,190,349,404,2,Loyal Customers
17379,10,1,389.71999999999997,623,4.996410256410256,71,0,78,0,Low Engagement
17381,8,25,7178.73,11845,98.33876712328767,33,363,73,2,Loyal Customers
17382,64,1,65.4,25,32.7,2,0,2,1,Regular Customers
17383,3,1,193.39000000000001,148,3.946734693877551,49,0,49,1,Regular Customers
17384,18,2,122.2,52,8.72857142857143,12,199,14,1,Regular Customers
17385,14,1,256.11,197,5.691333333333334,42,0,45,1,Regular Customers
17386,7,6,1626.66,1198,62.56384615384616,21,157,26,0,Low Engagement
17387,19,2,746.81,522,9.826447368421052,71,13,76,0,Low Engagement
17388,77,2,191.07999999999998,60,15.923333333333332,12,53,12,1,Regular Customers
17389,0,31,12295.22,2976,74.06759036144578,43,330,166,2,Loyal Customers
17391,163,1,101.76,96,101.76,1,0,1,3,VIP Customers
17392,306,2,411.27,275,7.477636363636363,52,51,55,1,Regular Customers
17394,218,1,203.86999999999998,241,50.967499999999994,4,0,4,1,Regular Customers
17396,38,5,1585.8,620,121.98461538461538,13,332,13,3,VIP Customers
17397,21,2,681.41,250,7.65629213483146,88,0,89,0,Low Engagement
17398,114,3,653.38,310,17.19421052631579,30,140,38,0,Low Engagement
17400,125,5,2097.84,1088,10.18368932038835,175,226,206,2,Loyal Customers
17402,4,11,1785.25,460,32.45909090909091,32,364,55,0,Low Engagement
17403,35,1,263.92,111,8.2475,32,0,32,1,Regular Customers
17404,25,11,13504.699999999999,18240,96.46214285714285,86,331,140,2,Loyal Customers
17405,0,3,1031.41,726,12.578170731707319,77,149,82,0,Low Engagement
17406,332,2,1639.42,777,15.040550458715597,98,33,109,0,Low Engagement
17408,162,1,32.65,3,16.325,2,0,2,1,Regular Customers
17409,184,2,771.85,105,59.37307692307692,13,63,13,3,VIP Customers
17410,15,5,1214.72,616,18.98,57,199,64,0,Low Engagement
17411,11,3,778.94,306,18.998536585365855,39,249,41,0,Low Engagement
17412,2,7,1258.06,738,19.061515151515152,48,369,66,0,Low Engagement
17414,43,2,388.0,1500,77.6,4,141,5,3,VIP Customers
17415,79,1,507.84,114,36.27428571428571,14,0,14,1,Regular Customers
17416,29,7,6478.42,4202,24.26374531835206,185,251,267,2,Loyal Customers
17418,41,2,463.46000000000004,289,15.448666666666668,29,281,30,0,Low Engagement
17419,10,12,4226.57,1876,20.517330097087378,155,355,206,2,Loyal Customers
17420,49,3,598.83,265,19.961000000000002,28,323,30,0,Low Engagement
17422,15,6,1979.37,2253,16.917692307692306,93,279,117,2,Loyal Customers
17423,45,2,698.41,459,26.861923076923077,26,171,26,0,Low Engagement
17425,18,2,759.17,407,17.655116279069766,42,41,43,0,Low Engagement
17426,7,6,4797.56,3088,17.768740740740743,178,274,270,2,Loyal Customers
17427,71,1,100.8,34,50.4,2,0,2,1,Regular Customers
17428,0,28,16684.45,9114,51.17929447852761,252,368,326,2,Loyal Customers
17429,127,3,524.9200000000001,624,13.459487179487182,36,90,39,0,Low Engagement
17430,32,2,265.76,190,18.982857142857142,14,332,14,0,Low Engagement
17431,312,1,403.3,292,9.37906976744186,41,0,43,1,Regular Customers
17432,17,2,365.76,207,7.62,44,19,48,0,Low Engagement
17433,87,1,303.15999999999997,185,5.6140740740740736,53,0,54,1,Regular Customers
17434,1,7,2373.82,1693,17.715074626865672,100,82,134,0,Low Engagement
17436,1,2,216.29999999999998,90,24.03333333333333,7,225,9,1,Regular Customers
17438,253,1,388.45000000000005,103,22.85,17,0,17,1,Regular Customers
17440,156,3,186.42000000000002,246,37.284000000000006,3,90,5,1,Regular Customers
17442,36,6,2248.56,1496,16.656,96,253,135,2,Loyal Customers
17444,151,2,2389.1,2118,17.82910447761194,131,21,134,0,Low Engagement
17446,176,2,120.9,198,13.433333333333334,6,133,9,1,Regular Customers
17447,39,2,541.53,443,15.042499999999999,33,31,36,0,Low Engagement
17449,1,7,2516.21,1120,9.149854545454545,177,357,275,2,Loyal Customers
17450,7,26,12519.46,5510,86.94069444444443,88,359,144,2,Loyal Customers
17451,0,7,1721.4,1203,17.214000000000002,83,104,100,0,Low Engagement
17453,17,2,486.71999999999997,219,25.616842105263157,19,46,19,1,Regular Customers
17454,191,4,517.53,243,8.484098360655738,57,167,61,0,Low Engagement
17455,203,1,131.7,66,16.4625,8,0,8,1,Regular Customers
17456,364,1,249.86,222,14.69764705882353,17,0,17,1,Regular Customers
17457,126,4,880.9,490,55.05625,14,212,16,0,Low Engagement
17458,14,1,316.5,170,5.861111111111111,52,0,54,1,Regular Customers
17459,42,2,657.3,537,5.921621621621621,88,16,111,0,Low Engagement
17460,93,6,622.4300000000001,236,21.463103448275863,18,278,29,0,Low Engagement
17461,22,3,735.82,770,6.941698113207548,104,6,106,0,Low Engagement
17462,59,2,675.69,227,25.025555555555556,25,223,27,0,Low Engagement
17463,15,5,1875.86,1086,9.018557692307692,162,296,208,2,Loyal Customers
17464,157,1,289.96000000000004,220,32.21777777777778,9,0,9,1,Regular Customers
17466,9,2,763.28,306,18.61658536585366,41,68,41,0,Low Engagement
17468,9,2,137.0,116,27.4,5,4,5,1,Regular Customers
17469,15,5,1870.97,787,21.261022727272728,61,188,88,0,Low Engagement
17470,44,5,1125.07,1675,14.423974358974359,67,323,78,0,Low Engagement
17472,190,3,697.54,455,4.0088505747126435,142,108,174,0,Low Engagement
17475,78,1,194.37,178,13.883571428571429,14,0,14,1,Regular Customers
17480,77,1,511.82,338,17.64896551724138,29,0,29,1,Regular Customers
17481,3,4,1255.59,1061,15.312073170731706,69,90,82,0,Low Engagement
17483,64,3,414.04,191,19.716190476190476,18,117,21,0,Low Engagement
17486,260,1,396.87,191,16.53625,24,0,24,1,Regular Customers
17489,58,2,376.64,428,12.987586206896552,28,153,29,0,Low Engagement
17490,0,7,2092.32,1134,27.530526315789476,63,175,76,0,Low Engagement
17491,0,10,3558.87,2013,32.65018348623853,72,366,109,2,Loyal Customers
17492,247,1,374.57,155,31.214166666666667,12,0,12,1,Regular Customers
17495,7,2,497.56,229,18.42814814814815,21,31,27,0,Low Engagement
17496,358,1,271.05,79,27.105,10,0,10,1,Regular Customers
17498,75,1,272.22,394,16.01294117647059,17,0,17,1,Regular Customers
17499,289,1,622.88,711,15.572,40,0,40,1,Regular Customers
17500,29,1,33.0,4,16.5,2,0,2,1,Regular Customers
17501,220,2,288.6,160,16.033333333333335,18,0,18,1,Regular Customers
17502,8,4,689.1,376,24.610714285714288,25,19,28,0,Low Engagement
17503,2,2,558.96,486,14.709473684210527,36,35,38,0,Low Engagement
17504,205,9,2997.0299999999997,1664,23.598661417322834,112,116,127,2,Loyal Customers
17505,161,2,1145.84,556,22.035384615384615,48,44,52,0,Low Engagement
17506,75,1,302.2,139,21.585714285714285,14,0,14,1,Regular Customers
17507,261,2,605.58,359,6.881590909090909,79,47,88,1,Regular Customers
17508,280,1,387.31,289,17.605,22,0,22,1,Regular Customers
17509,57,8,6083.64,3512,16.713296703296706,75,5,364,2,Loyal Customers
17510,24,1,308.48,214,15.424000000000001,20,0,20,1,Regular Customers
17511,2,30,70109.31,55164,78.68609427609428,425,370,891,2,Loyal Customers
17512,28,10,2924.9900000000002,2753,27.85704761904762,61,272,105,2,Loyal Customers
17513,71,1,513.2,254,85.53333333333335,6,0,6,3,VIP Customers
17514,127,1,208.65,135,5.2162500000000005,40,0,40,1,Regular Customers
17515,30,4,639.02,243,7.345057471264368,49,286,87,0,Low Engagement
17516,14,5,764.88,414,5.665777777777778,113,270,135,0,Low Engagement
17517,308,1,153.94,102,13.994545454545454,11,0,11,1,Regular Customers
17519,16,6,1844.02,1236,22.488048780487805,60,351,82,2,Loyal Customers
17520,53,1,546.81,365,18.226999999999997,30,0,30,1,Regular Customers
17521,29,3,723.2099999999999,519,16.07133333333333,38,169,45,0,Low Engagement
17522,1,5,1066.15,1022,14.80763888888889,58,216,72,0,Low Engagement
17523,10,4,435.24,722,13.60125,25,7,32,0,Low Engagement
17524,360,1,145.0,90,24.166666666666668,6,0,6,1,Regular Customers
17525,359,1,422.70000000000005,82,46.96666666666667,9,0,9,1,Regular Customers
17526,4,4,729.1,262,42.88823529411765,16,360,17,0,Low Engagement
17527,53,4,939.37,488,19.98659574468085,45,164,47,0,Low Engagement
17528,0,8,3628.5,2138,14.34189723320158,183,70,253,2,Loyal Customers
17530,0,10,2362.53,1511,6.088994845360825,305,363,388,2,Loyal Customers
17531,189,1,296.7,136,21.192857142857143,14,0,14,1,Regular Customers
17534,53,1,223.36,103,24.817777777777778,9,0,9,1,Regular Customers
17535,279,1,164.4,136,12.646153846153847,13,0,13,1,Regular Customers
17536,176,1,76.5,6,25.5,3,0,3,1,Regular Customers
17537,29,2,887.67,699,11.99554054054054,74,273,74,0,Low Engagement
17538,25,1,98.42,134,10.935555555555556,9,0,9,1,Regular Customers
17540,24,2,578.9,194,23.156,20,291,25,0,Low Engagement
17542,269,1,170.75,134,6.83,24,0,25,1,Regular Customers
17545,42,3,642.32,337,4.555460992907801,122,0,141,0,Low Engagement
17548,233,1,103.3,58,20.66,5,0,5,1,Regular Customers
17549,23,2,148.86,210,24.810000000000002,5,27,6,1,Regular Customers
17550,196,3,267.16,86,6.360952380952382,42,45,42,1,Regular Customers
17551,358,1,290.34,142,7.444615384615384,39,0,39,1,Regular Customers
17552,59,4,930.41,719,18.987959183673468,43,311,49,0,Low Engagement
17554,0,5,1952.45,1763,22.18693181818182,58,146,88,0,Low Engagement
17555,19,2,480.31,348,4.574380952380952,101,314,105,0,Low Engagement
17556,205,1,157.9,101,26.316666666666666,6,0,6,1,Regular Customers
17557,13,3,541.46,306,15.92529411764706,27,66,34,0,Low Engagement
17560,94,4,854.95,635,32.88269230769231,22,215,26,0,Low Engagement
17561,18,1,165.12,144,3.6693333333333333,44,0,45,1,Regular Customers
17562,13,7,1122.38,817,17.81555555555556,48,159,63,0,Low Engagement
17564,23,3,454.01,146,9.265510204081632,38,55,49,0,Low Engagement
17566,7,2,869.77,497,6.125140845070423,113,17,142,0,Low Engagement
17567,6,8,4099.48,2472,24.99682926829268,110,365,164,2,Loyal Customers
17569,331,1,344.14,159,11.866896551724137,29,0,29,1,Regular Customers
17571,49,4,1424.42,875,5.27562962962963,246,248,270,2,Loyal Customers
17572,70,4,226.75000000000003,95,18.895833333333336,7,302,12,0,Low Engagement
17573,28,3,380.6,308,15.224,24,64,25,0,Low Engagement
17574,242,1,185.65,77,23.20625,8,0,8,1,Regular Customers
17576,7,19,3564.83,1967,8.86773631840796,245,357,402,2,Loyal Customers
17578,217,1,143.45999999999998,138,28.691999999999997,5,0,5,1,Regular Customers
17579,4,3,448.90000000000003,258,8.978000000000002,46,174,50,0,Low Engagement
17580,252,3,212.77,87,4.835681818181818,42,105,44,1,Regular Customers
17581,0,25,11025.24,5915,25.114441913439634,229,371,439,2,Loyal Customers
17582,235,1,175.27,123,6.043793103448277,28,0,29,1,Regular Customers
17584,6,2,1242.3,458,35.494285714285716,30,120,35,0,Low Engagement
17585,108,4,1116.68,1650,5.368653846153847,176,228,208,2,Loyal Customers
17588,99,3,976.2,580,44.372727272727275,19,132,22,0,Low Engagement
17589,59,4,2402.92,1630,9.535396825396825,171,180,252,2,Loyal Customers
17590,1,3,1466.77,821,7.5218974358974355,161,37,195,0,Low Engagement
17591,72,7,2203.67,1000,14.03611464968153,81,293,157,2,Loyal Customers
17593,3,5,3923.86,3089,18.50877358490566,190,349,212,2,Loyal Customers
17594,84,2,993.18,550,19.863599999999998,42,169,50,0,Low Engagement
17595,11,2,386.69,228,4.715731707317073,68,24,82,0,Low Engagement
17596,22,7,2806.69,4376,10.591283018867925,168,345,265,2,Loyal Customers
17597,213,1,1836.8700000000001,1126,34.016111111111115,54,0,54,0,Low Engagement
17600,17,1,161.67000000000002,144,12.436153846153847,13,0,13,1,Regular Customers
17601,238,1,116.00999999999999,103,12.889999999999999,9,0,9,1,Regular Customers
17602,1,6,4802.42,3996,8.731672727272727,335,321,550,2,Loyal Customers
17603,77,1,144.72,72,14.472,10,0,10,1,Regular Customers
17604,216,2,309.36,169,4.91047619047619,57,94,63,1,Regular Customers
17608,32,2,191.99,229,3.4283928571428572,54,0,56,1,Regular Customers
17609,40,5,1098.28,692,4.754458874458875,198,286,231,2,Loyal Customers
17611,6,15,3961.12,2550,6.986102292768959,440,353,567,2,Loyal Customers
17612,52,6,2048.45,1808,15.173703703703703,116,244,135,2,Loyal Customers
17613,22,14,4544.55,2490,14.851470588235294,211,282,306,2,Loyal Customers
17614,56,1,386.32,235,3.9420408163265304,97,0,98,0,Low Engagement
17615,129,3,329.6,140,23.542857142857144,13,91,14,1,Regular Customers
17616,173,2,244.79999999999998,96,122.39999999999999,1,81,2,3,VIP Customers
17618,5,3,930.28,319,13.884776119402984,56,356,67,0,Low Engagement
17619,311,1,214.37,124,2.896891891891892,71,0,74,1,Regular Customers
17620,59,1,81.44,60,20.36,4,0,4,1,Regular Customers
17621,20,3,1379.9,514,53.073076923076925,24,333,26,0,Low Engagement
17623,32,1,527.0500000000001,265,15.971212121212123,33,0,33,1,Regular Customers
17624,14,2,843.48,554,16.869600000000002,49,203,50,0,Low Engagement
17625,17,4,2020.4,1180,6.602614379084968,223,239,306,2,Loyal Customers
17628,80,1,75.75,79,15.15,5,0,5,1,Regular Customers
17629,5,8,1814.12,1629,14.748943089430893,106,354,123,2,Loyal Customers
17630,169,2,503.59999999999997,158,19.369230769230768,24,62,26,1,Regular Customers
17631,1,3,528.33,334,13.546923076923077,39,230,39,0,Low Engagement
17633,30,4,1324.84,644,18.92628571428571,59,88,70,0,Low Engagement
17634,35,9,2358.59,838,7.96820945945946,209,301,296,2,Loyal Customers
17636,18,1,285.56,182,14.278,20,0,20,1,Regular Customers
17637,30,2,547.0600000000001,280,15.630285714285716,35,83,35,0,Low Engagement
17639,275,1,108.5,49,15.5,7,0,7,1,Regular Customers
17640,86,1,384.78,178,96.195,4,0,4,3,VIP Customers
17642,119,2,712.29,474,17.80725,34,56,40,0,Low Engagement
17643,372,1,101.55,71,12.69375,8,0,8,1,Regular Customers
17644,0,11,2895.64,1793,18.443566878980892,102,259,157,2,Loyal Customers
17646,218,3,1008.39,323,19.77235294117647,46,145,51,0,Low Engagement
17647,64,1,133.06,30,19.00857142857143,7,0,7,1,Regular Customers
17648,60,4,1797.5,487,19.752747252747252,81,188,91,0,Low Engagement
17649,137,1,868.49,399,16.70173076923077,52,0,52,1,Regular Customers
17650,20,1,166.08,150,20.76,8,0,8,1,Regular Customers
17651,11,10,3945.0,3112,17.004310344827587,149,165,232,2,Loyal Customers
17652,24,12,4867.72,2509,18.794285714285714,118,255,259,2,Loyal Customers
17653,36,4,996.36,1025,23.171162790697675,43,83,43,0,Low Engagement
17654,276,1,117.55,41,5.343181818181818,22,0,22,1,Regular Customers
17655,10,7,2638.94,1116,28.99934065934066,66,355,91,2,Loyal Customers
17656,72,5,1674.69,1399,20.423048780487804,67,55,82,0,Low Engagement
17658,25,2,595.42,616,31.337894736842102,17,185,19,0,Low Engagement
17659,16,12,2999.46,1525,18.98392405063291,127,354,158,2,Loyal Customers
17660,140,1,178.75,121,4.703947368421052,37,0,38,1,Regular Customers
17663,25,7,1802.91,797,20.96406976744186,63,261,86,0,Low Engagement
17664,18,2,604.64,604,14.061395348837209,41,193,43,0,Low Engagement
17666,3,2,728.16,596,40.45333333333333,14,61,18,0,Low Engagement
17667,65,5,2055.51,1033,17.71991379310345,85,232,116,0,Low Engagement
17668,0,2,347.75,93,23.183333333333334,14,36,15,1,Regular Customers
17669,42,7,3406.7200000000003,1916,50.09882352941177,45,206,68,0,Low Engagement
17670,227,1,205.7,110,18.7,11,0,11,1,Regular Customers
17671,15,4,1340.71,612,25.782884615384617,40,349,52,0,Low Engagement
17672,49,2,2926.17,1570,26.84559633027523,104,259,109,0,Low Engagement
17673,1,6,1594.97,1462,7.316376146788991,118,318,218,2,Loyal Customers
17674,73,2,551.04,672,20.40888888888889,19,294,27,0,Low Engagement
17675,0,31,20374.28,8360,28.89968794326241,239,366,705,2,Loyal Customers
17676,3,6,1371.18,922,17.807532467532468,49,362,77,0,Low Engagement
17677,1,30,15649.84,9566,52.166133333333335,175,367,300,2,Loyal Customers
17678,263,1,298.11,207,18.631875,16,0,16,1,Regular Customers
17679,52,2,1992.1100000000001,729,66.40366666666667,29,32,30,3,VIP Customers
17680,23,1,184.4,96,16.763636363636365,11,0,11,1,Regular Customers
17682,9,6,2474.33,1367,20.968898305084746,48,358,118,2,Loyal Customers
17684,43,1,239.41,145,15.960666666666667,15,0,15,1,Regular Customers
17685,16,7,3155.83,1907,24.849055118110236,88,355,127,2,Loyal Customers
17686,6,7,5739.46,2478,20.06804195804196,205,295,286,2,Loyal Customers
17690,29,15,4476.8,1767,17.83585657370518,186,342,251,2,Loyal Customers
17691,357,2,290.40000000000003,134,15.28421052631579,18,10,19,1,Regular Customers
17692,126,4,725.5799999999999,624,16.124,33,232,45,0,Low Engagement
17693,136,1,200.47,231,12.529375,16,0,16,1,Regular Customers
17694,141,1,283.12,184,18.874666666666666,15,0,15,1,Regular Customers
17695,131,2,765.34,779,21.866857142857143,30,39,35,0,Low Engagement
17696,37,8,2285.71,1756,19.875739130434784,78,326,115,2,Loyal Customers
17697,235,1,338.95,93,17.839473684210525,19,0,19,1,Regular Customers
17698,260,1,154.95,93,19.36875,8,0,8,1,Regular Customers
17700,16,4,2534.64,1266,17.84957746478873,116,264,142,2,Loyal Customers
17701,252,1,417.95,109,17.414583333333333,24,0,24,1,Regular Customers
17702,29,4,1824.37,1353,24.653648648648648,58,175,74,0,Low Engagement
17703,34,3,798.74,590,14.522545454545455,47,103,55,0,Low Engagement
17704,168,2,885.19,343,28.554516129032258,27,71,31,1,Regular Customers
17705,2,9,1823.52,963,17.70407766990291,63,298,103,2,Loyal Customers
17706,3,17,10504.49,3899,27.498664921465966,270,362,382,2,Loyal Customers
17707,184,2,152.4,144,30.48,3,151,5,1,Regular Customers
17708,187,2,263.33,90,7.744999999999999,28,137,34,1,Regular Customers
