CustomerID,LastPurchaseDate,UniquePurchaseDays,TotalOrders,TotalRevenue,TotalQuantity,Recency,Frequency,Monetary,AverageOrderValue,PurchaseFrequency,CLV,AverageBasketSize
17290,2011-12-06 12:38:00,2,2,470,404,4,2,470,235.0,1.0,2820.0,202.0
17291,2011-02-04 13:04:00,1,1,550,72,308,1,550,550.0,1.0,6600.0,72.0
17293,2011-12-01 14:37:00,9,9,1810,1140,8,9,1810,201.11111111111111,1.0,2413.3333333333335,126.66666666666667
17295,2011-11-11 10:49:00,3,3,518,294,29,3,518,172.66666666666666,1.0,2072.0,98.0
17297,2011-11-22 14:43:00,1,1,105,67,17,1,105,105.0,1.0,1260.0,67.0
17298,2011-08-30 16:43:00,2,2,479,387,101,2,479,239.5,1.0,2874.0,193.5
17299,2011-11-28 12:01:00,4,4,643,678,12,4,643,160.75,1.0,1929.0,169.5
17301,2011-11-18 13:43:00,1,1,165,149,21,1,165,165.0,1.0,1980.0,149.0
17302,2011-11-25 09:36:00,5,5,1093,575,15,5,1093,218.6,1.0,2623.2,115.0
17303,2010-12-13 13:32:00,1,1,218,144,361,1,218,218.0,1.0,2616.0,144.0
17306,2011-11-29 12:14:00,18,19,8602,11491,11,19,8602,452.7368421052632,1.0555555555555556,5734.666666666667,604.7894736842105
17309,2011-09-05 15:20:00,1,1,76,41,95,1,76,76.0,1.0,912.0,41.0
17311,2011-09-22 14:11:00,2,2,1358,1005,78,2,1358,679.0,1.0,8148.0,502.5
17312,2011-07-24 11:52:00,3,3,635,372,139,3,635,211.66666666666666,1.0,2540.0,124.0
17313,2011-11-08 15:45:00,1,1,2319,1402,31,1,2319,2319.0,1.0,27828.0,1402.0
17314,2011-11-15 09:41:00,8,8,2475,1896,25,8,2475,309.375,1.0,3712.5,237.0
17315,2011-12-08 12:15:00,36,36,5990,3862,2,36,5990,166.38888888888889,1.0,1996.6666666666665,107.27777777777777
17317,2011-10-24 17:19:00,3,3,2598,1146,46,3,2598,866.0,1.0,10392.0,382.0
17320,2011-08-31 13:31:00,3,3,1163,634,100,3,1163,387.6666666666667,1.0,4652.0,211.33333333333334
17321,2011-12-01 13:41:00,2,2,649,373,8,2,649,324.5,1.0,3894.0,186.5
17323,2011-11-24 17:29:00,7,7,819,772,15,7,819,117.0,1.0,1404.0,110.28571428571429
17324,2011-11-22 10:34:00,4,4,970,844,18,4,970,242.5,1.0,2910.0,211.0
17325,2011-03-04 13:09:00,1,1,93,60,280,1,93,93.0,1.0,1116.0,60.0
17329,2011-11-25 14:24:00,2,2,505,142,14,2,505,252.5,1.0,3030.0,71.0
17330,2011-11-17 08:56:00,2,2,362,120,23,2,362,181.0,1.0,2172.0,60.0
17331,2011-08-08 11:55:00,1,1,175,16,124,1,175,175.0,1.0,2100.0,16.0
17333,2011-09-15 10:11:00,1,1,485,375,86,1,485,485.0,1.0,5820.0,375.0
17334,2011-02-10 14:59:00,2,2,304,315,302,2,304,152.0,1.0,1824.0,157.5
17337,2011-07-11 14:55:00,4,4,1717,1268,151,4,1717,429.25,1.0,5151.0,317.0
17338,2011-11-22 14:23:00,8,8,6190,3113,17,8,6190,773.75,1.0,9285.0,389.125
17339,2011-09-06 13:29:00,2,2,241,152,94,2,241,120.5,1.0,1446.0,76.0
17340,2011-11-10 10:45:00,9,11,12200,5967,30,11,12200,1109.090909090909,1.2222222222222223,16266.666666666668,542.4545454545455
17341,2011-07-06 12:33:00,3,3,683,489,157,3,683,227.66666666666666,1.0,2732.0,163.0
17343,2010-12-19 15:07:00,1,1,183,56,355,1,183,183.0,1.0,2196.0,56.0
17344,2011-10-24 12:56:00,1,1,139,66,46,1,139,139.0,1.0,1668.0,66.0
17345,2011-11-24 15:03:00,5,4,488,346,15,4,488,122.0,0.8,1171.2,86.5
17346,2011-12-06 12:18:00,15,15,2410,1657,4,15,2410,160.66666666666666,1.0,1928.0,110.46666666666667
17347,2011-09-14 13:12:00,1,1,228,216,86,1,228,228.0,1.0,2736.0,216.0
17348,2011-11-25 11:25:00,5,5,1054,1401,15,5,1054,210.8,1.0,2529.6000000000004,280.2
17349,2011-06-13 14:29:00,1,1,106,112,179,1,106,106.0,1.0,1272.0,112.0
17350,2011-12-01 15:47:00,4,4,1256,795,8,4,1256,314.0,1.0,3768.0,198.75
17351,2011-11-03 18:45:00,3,3,571,113,36,3,571,190.33333333333334,1.0,2284.0,37.666666666666664
17353,2011-08-02 17:19:00,2,2,1736,1200,129,2,1736,868.0,1.0,10416.0,600.0
17354,2011-10-20 10:34:00,1,1,1389,1006,51,1,1389,1389.0,1.0,16668.0,1006.0
17356,2011-02-01 11:07:00,1,1,169,166,312,1,169,169.0,1.0,2028.0,166.0
17357,2011-11-15 16:30:00,2,2,360,153,24,2,360,180.0,1.0,2160.0,76.5
17358,2011-02-09 16:57:00,2,2,335,202,303,2,335,167.5,1.0,2010.0,101.0
17359,2011-11-28 14:37:00,1,1,120,161,11,1,120,120.0,1.0,1440.0,161.0
17360,2011-11-22 13:11:00,3,3,516,335,17,3,516,172.0,1.0,2064.0,111.66666666666667
17361,2011-10-21 15:43:00,3,3,472,157,49,3,472,157.33333333333334,1.0,1888.0,52.333333333333336
17362,2011-04-14 14:43:00,2,2,296,191,239,2,296,148.0,1.0,1776.0,95.5
17364,2011-12-09 09:00:00,11,11,4276,2701,1,11,4276,388.72727272727275,1.0,4664.727272727273,245.54545454545453
17365,2011-11-27 12:13:00,8,8,4595,4765,13,8,4595,574.375,1.0,6892.5,595.625
17367,2011-04-15 14:21:00,1,1,147,150,238,1,147,147.0,1.0,1764.0,150.0
17368,2011-11-16 15:26:00,8,8,1860,1391,23,8,1860,232.5,1.0,2790.0,173.875
17370,2011-09-28 10:14:00,4,4,433,540,73,4,433,108.25,1.0,1299.0,135.0
17371,2011-11-22 13:30:00,3,3,376,152,17,3,376,125.33333333333333,1.0,1504.0,50.666666666666664
17372,2011-10-30 11:37:00,8,8,1205,749,41,8,1205,150.625,1.0,1807.5,93.625
17373,2011-10-30 15:28:00,4,4,617,408,40,4,617,154.25,1.0,1851.0,102.0
17374,2011-05-05 09:05:00,2,2,475,85,219,2,475,237.5,1.0,2850.0,42.5
17375,2011-05-24 15:45:00,3,3,367,367,199,3,367,122.33333333333333,1.0,1468.0,122.33333333333333
17376,2011-09-30 12:36:00,2,2,191,86,71,2,191,95.5,1.0,1146.0,43.0
17377,2011-11-16 11:17:00,20,20,3891,2076,24,20,3891,194.55,1.0,2334.6000000000004,103.8
17379,2011-11-28 13:56:00,1,1,359,663,11,1,359,359.0,1.0,4308.0,663.0
17381,2011-12-01 11:59:00,29,29,20229,25649,9,29,20229,697.551724137931,1.0,8370.620689655172,884.448275862069
17382,2011-10-05 13:05:00,1,1,65,25,65,1,65,65.0,1.0,780.0,25.0
17383,2011-12-05 17:36:00,1,1,171,150,4,1,171,171.0,1.0,2052.0,150.0
17384,2011-11-20 15:48:00,2,2,330,88,19,2,330,165.0,1.0,1980.0,44.0
17385,2011-11-25 11:02:00,1,1,233,201,15,1,233,233.0,1.0,2796.0,201.0
17386,2011-12-02 11:28:00,6,6,2675,1902,8,6,2675,445.8333333333333,1.0,5350.0,317.0
17387,2011-11-20 11:00:00,2,2,745,542,20,2,745,372.5,1.0,4470.0,271.0
17388,2011-09-23 10:31:00,4,4,1252,1068,78,4,1252,313.0,1.0,3756.0,267.0
17389,2011-12-09 09:38:00,34,34,31754,7612,1,34,31754,933.9411764705883,1.0,11207.29411764706,223.88235294117646
17391,2011-06-29 09:58:00,2,2,507,480,164,2,507,253.5,1.0,3042.0,240.0
17392,2011-02-06 12:48:00,2,2,415,318,307,2,415,207.5,1.0,2490.0,159.0
17394,2011-05-04 13:22:00,1,1,201,241,219,1,201,201.0,1.0,2412.0,241.0
17396,2011-10-31 14:12:00,5,7,7307,2004,39,7,7307,1043.857142857143,1.4,17536.8,286.2857142857143
17397,2011-11-17 14:08:00,2,2,644,254,22,2,644,322.0,1.0,3864.0,127.0
17398,2011-08-17 09:48:00,3,3,631,310,115,3,631,210.33333333333334,1.0,2524.0,103.33333333333333
17400,2011-08-05 15:38:00,5,5,2007,1097,126,5,2007,401.4,1.0,4816.799999999999,219.4
17402,2011-12-05 10:15:00,12,12,2573,700,5,12,2573,214.41666666666666,1.0,2573.0,58.333333333333336
17403,2011-11-03 15:18:00,1,1,260,117,36,1,260,260.0,1.0,3120.0,117.0
17404,2011-12-05 16:26:00,13,13,31709,32744,4,13,31709,2439.153846153846,1.0,29269.846153846156,2518.769230769231
17405,2011-12-08 17:12:00,3,3,1001,726,1,3,1001,333.6666666666667,1.0,4004.0,242.0
17406,2011-01-10 15:07:00,3,3,2141,787,333,3,2141,713.6666666666666,1.0,8564.0,262.3333333333333
17408,2011-06-29 12:53:00,1,1,31,3,163,1,31,31.0,1.0,372.0,3.0
17409,2011-06-08 10:36:00,2,2,763,105,185,2,763,381.5,1.0,4578.0,52.5
17410,2011-11-23 15:46:00,5,5,1189,616,16,5,1189,237.8,1.0,2853.6000000000004,123.2
17411,2011-11-27 14:25:00,3,3,760,306,12,3,760,253.33333333333334,1.0,3040.0,102.0
17412,2011-12-07 11:36:00,7,7,1225,738,3,7,1225,175.0,1.0,2100.0,105.42857142857143
17414,2011-10-27 12:13:00,2,2,777,2100,44,2,777,388.5,1.0,4662.0,1050.0
17415,2011-09-21 12:50:00,1,1,500,114,80,1,500,500.0,1.0,6000.0,114.0
17416,2011-11-10 12:47:00,7,7,6780,4302,30,7,6780,968.5714285714286,1.0,11622.857142857143,614.5714285714286
17418,2011-10-28 13:00:00,2,2,450,289,42,2,450,225.0,1.0,2700.0,144.5
17419,2011-11-28 13:47:00,12,12,4143,1876,11,12,4143,345.25,1.0,4143.0,156.33333333333334
17420,2011-10-20 14:52:00,3,3,582,265,50,3,582,194.0,1.0,2328.0,88.33333333333333
17422,2011-11-23 13:27:00,6,6,1933,2253,16,6,1933,322.1666666666667,1.0,3866.0,375.5
17423,2011-10-24 13:36:00,2,2,692,459,46,2,692,346.0,1.0,4152.0,229.5
17425,2011-11-20 15:30:00,2,2,741,407,19,2,741,370.5,1.0,4446.0,203.5
17426,2011-12-01 18:07:00,6,6,4938,3094,8,6,4938,823.0,1.0,9876.0,515.6666666666666
17427,2011-09-29 11:29:00,1,1,100,34,72,1,100,100.0,1.0,1200.0,34.0
17428,2011-12-09 09:45:00,27,28,17118,9474,1,28,17118,611.3571428571429,1.037037037037037,7608.0,338.35714285714283
17429,2011-08-03 13:22:00,3,3,509,624,128,3,509,169.66666666666666,1.0,2036.0,208.0
17430,2011-11-07 09:24:00,2,2,259,190,33,2,259,129.5,1.0,1554.0,95.0
17431,2011-01-30 14:36:00,1,1,383,292,313,1,383,383.0,1.0,4596.0,292.0
17432,2011-11-21 17:33:00,2,2,342,207,18,2,342,171.0,1.0,2052.0,103.5
17433,2011-09-12 14:24:00,1,1,272,185,88,1,272,272.0,1.0,3264.0,185.0
17434,2011-12-07 13:16:00,7,7,2309,1693,2,7,2309,329.85714285714283,1.0,3958.2857142857138,241.85714285714286
17436,2011-12-08 12:30:00,2,2,212,90,2,2,212,106.0,1.0,1272.0,45.0
17438,2011-03-31 10:26:00,1,1,378,103,254,1,378,378.0,1.0,4536.0,103.0
17440,2011-07-06 11:54:00,3,3,185,246,157,3,185,61.666666666666664,1.0,740.0,82.0
17442,2011-11-03 09:17:00,6,6,2190,1496,37,6,2190,365.0,1.0,4380.0,249.33333333333334
17443,2011-05-04 10:47:00,1,1,534,504,220,1,534,534.0,1.0,6408.0,504.0
17444,2011-07-11 10:33:00,2,2,2324,2118,152,2,2324,1162.0,1.0,13944.0,1059.0
17446,2011-06-16 10:42:00,2,2,119,198,177,2,119,59.5,1.0,714.0,99.0
17447,2011-10-30 14:18:00,2,2,530,443,40,2,530,265.0,1.0,3180.0,221.5
17449,2011-12-07 16:56:00,7,7,2370,1121,2,7,2370,338.57142857142856,1.0,4062.8571428571427,160.14285714285714
17450,2011-12-01 13:29:00,46,46,194406,69993,8,46,194406,4226.217391304348,1.0,50714.608695652176,1521.5869565217392
17451,2011-12-08 15:02:00,6,7,1671,1203,1,7,1671,238.71428571428572,1.1666666666666667,3342.0,171.85714285714286
17453,2011-11-22 09:42:00,2,2,477,219,18,2,477,238.5,1.0,2862.0,109.5
17454,2011-05-31 13:58:00,4,4,482,243,192,4,482,120.5,1.0,1446.0,60.75
17455,2011-05-20 12:31:00,1,1,127,66,204,1,127,127.0,1.0,1524.0,66.0
17456,2010-12-09 15:23:00,1,1,245,222,365,1,245,245.0,1.0,2940.0,222.0
17457,2011-08-05 12:48:00,5,5,1729,826,127,5,1729,345.8,1.0,4149.6,165.2
17458,2011-11-24 13:01:00,1,1,289,170,15,1,289,289.0,1.0,3468.0,170.0
17459,2011-10-27 13:25:00,2,2,616,537,43,2,616,308.0,1.0,3696.0,268.5
17460,2011-09-06 15:04:00,6,6,605,236,94,6,605,100.83333333333333,1.0,1210.0,39.333333333333336
17461,2011-11-17 10:21:00,3,3,703,799,23,3,703,234.33333333333334,1.0,2812.0,266.3333333333333
17462,2011-10-10 13:56:00,2,2,663,227,60,2,663,331.5,1.0,3978.0,113.5
17463,2011-11-23 13:40:00,5,5,1778,1095,16,5,1778,355.6,1.0,4267.200000000001,219.0
17464,2011-07-04 13:19:00,1,1,285,220,158,1,285,285.0,1.0,3420.0,220.0
17466,2011-11-29 13:15:00,2,2,742,306,10,2,742,371.0,1.0,4452.0,153.0
17468,2011-11-29 15:33:00,2,2,137,116,10,2,137,68.5,1.0,822.0,58.0
17469,2011-11-23 13:15:00,5,5,1821,787,16,5,1821,364.2,1.0,4370.4,157.4
17470,2011-10-26 12:42:00,5,5,1089,1675,45,5,1089,217.8,1.0,2613.6000000000004,335.0
17472,2011-06-01 14:57:00,3,3,608,462,191,3,608,202.66666666666666,1.0,2432.0,154.0
17475,2011-09-21 14:55:00,1,1,189,178,79,1,189,189.0,1.0,2268.0,178.0
17480,2011-09-23 11:39:00,1,1,501,338,78,1,501,501.0,1.0,6012.0,338.0
17481,2011-12-06 12:28:00,4,4,1215,1061,4,4,1215,303.75,1.0,3645.0,265.25
17483,2011-10-05 13:10:00,3,3,404,191,65,3,404,134.66666666666666,1.0,1616.0,63.666666666666664
17486,2011-03-23 14:00:00,1,1,386,191,261,1,386,386.0,1.0,4632.0,191.0
17489,2011-10-12 08:56:00,2,2,369,428,59,2,369,184.5,1.0,2214.0,214.0
17490,2011-12-09 09:08:00,7,7,2061,1134,1,7,2061,294.42857142857144,1.0,3533.1428571428573,162.0
17491,2011-12-08 16:18:00,10,10,3499,2013,1,10,3499,349.9,1.0,4198.799999999999,201.3
17492,2011-04-05 15:21:00,1,1,370,155,248,1,370,370.0,1.0,4440.0,155.0
17495,2011-12-02 12:08:00,2,2,485,229,8,2,485,242.5,1.0,2910.0,114.5
17496,2010-12-16 08:39:00,1,1,267,79,359,1,267,267.0,1.0,3204.0,79.0
17498,2011-09-25 12:25:00,1,1,264,394,76,1,264,264.0,1.0,3168.0,394.0
17499,2011-02-23 09:14:00,1,1,602,711,290,1,602,602.0,1.0,7224.0,711.0
17500,2011-11-22 14:25:00,3,3,1137,17,17,3,1137,379.0,1.0,4548.0,5.666666666666667
17501,2011-05-03 09:47:00,2,2,281,160,221,2,281,140.5,1.0,1686.0,80.0
17502,2011-11-30 13:13:00,4,4,678,376,9,4,678,169.5,1.0,2034.0,94.0
17503,2011-12-07 09:18:00,2,2,545,486,3,2,545,272.5,1.0,3270.0,243.0
17504,2011-05-17 12:59:00,9,9,2931,1664,206,9,2931,325.6666666666667,1.0,3908.0,184.88888888888889
17505,2011-07-01 12:50:00,2,2,1124,556,162,2,1124,562.0,1.0,6744.0,278.0
17506,2011-09-25 11:39:00,1,1,296,139,76,1,296,296.0,1.0,3552.0,139.0
17507,2011-03-23 11:48:00,2,2,555,359,262,2,555,277.5,1.0,3330.0,179.5
17508,2011-03-04 08:10:00,1,1,377,289,281,1,377,377.0,1.0,4524.0,289.0
17509,2011-10-13 10:26:00,8,8,6017,3534,58,8,6017,752.125,1.0,9025.5,441.75
17510,2011-11-15 10:00:00,1,1,301,214,25,1,301,301.0,1.0,3612.0,214.0
17511,2011-12-07 10:12:00,32,31,90741,64549,3,31,90741,2927.1290322580644,0.96875,34027.875,2082.2258064516127
17512,2011-11-11 12:11:00,10,10,2872,2753,29,10,2872,287.2,1.0,3446.3999999999996,275.3
17513,2011-09-28 16:42:00,1,1,511,254,72,1,511,511.0,1.0,6132.0,254.0
17514,2011-08-03 15:45:00,1,1,187,135,128,1,187,187.0,1.0,2244.0,135.0
17515,2011-11-08 14:04:00,4,4,591,243,31,4,591,147.75,1.0,1773.0,60.75
17516,2011-11-24 16:51:00,5,5,688,416,15,5,688,137.6,1.0,1651.1999999999998,83.2
17517,2011-02-04 11:48:00,1,1,148,102,309,1,148,148.0,1.0,1776.0,102.0
17519,2011-11-22 16:43:00,6,6,1811,1236,17,6,1811,301.8333333333333,1.0,3622.0,206.0
17520,2011-10-17 12:04:00,1,1,532,365,54,1,532,532.0,1.0,6384.0,365.0
17521,2011-11-10 11:22:00,3,3,710,519,30,3,710,236.66666666666666,1.0,2840.0,173.0
17522,2011-12-08 12:31:00,5,5,1032,1022,2,5,1032,206.4,1.0,2476.8,204.4
17523,2011-11-28 13:20:00,4,4,634,872,11,4,634,158.5,1.0,1902.0,218.0
17524,2010-12-13 14:32:00,1,1,142,90,361,1,142,142.0,1.0,1704.0,90.0
17525,2010-12-15 12:05:00,1,1,417,82,360,1,417,417.0,1.0,5004.0,82.0
17526,2011-12-05 11:05:00,4,4,1186,310,5,4,1186,296.5,1.0,3558.0,77.5
17527,2011-10-17 12:32:00,4,4,917,488,54,4,917,229.25,1.0,2751.0,122.0
17528,2011-12-08 13:27:00,8,8,3506,2138,1,8,3506,438.25,1.0,5259.0,267.25
17530,2011-12-08 18:42:00,11,10,2181,1523,1,10,2181,218.1,0.9090909090909091,2379.272727272727,152.3
17531,2011-06-02 19:17:00,1,1,288,136,190,1,288,288.0,1.0,3456.0,136.0
17534,2011-10-17 12:47:00,1,1,219,103,54,1,219,219.0,1.0,2628.0,103.0
17535,2011-03-04 15:20:00,1,1,161,136,280,1,161,161.0,1.0,1932.0,136.0
17536,2011-06-15 13:23:00,1,1,75,6,177,1,75,75.0,1.0,900.0,6.0
17537,2011-11-10 10:56:00,2,2,856,700,30,2,856,428.0,1.0,5136.0,350.0
17538,2011-11-14 12:12:00,1,1,94,134,26,1,94,94.0,1.0,1128.0,134.0
17540,2011-11-15 11:56:00,2,2,568,194,25,2,568,284.0,1.0,3408.0,97.0
17542,2011-03-15 11:45:00,1,1,158,134,270,1,158,158.0,1.0,1896.0,134.0
17545,2011-10-27 14:04:00,3,3,569,341,43,3,569,189.66666666666666,1.0,2276.0,113.66666666666667
17548,2011-04-20 12:01:00,1,1,101,58,234,1,101,101.0,1.0,1212.0,58.0
17549,2011-11-16 09:59:00,2,2,145,210,24,2,145,72.5,1.0,870.0,105.0
17550,2011-05-26 14:09:00,3,3,243,86,197,3,243,81.0,1.0,972.0,28.666666666666668
17551,2010-12-15 14:12:00,1,1,285,150,359,1,285,285.0,1.0,3420.0,150.0
17552,2011-10-10 17:00:00,4,4,910,719,60,4,910,227.5,1.0,2730.0,179.75
17553,2011-08-02 10:00:00,1,1,1487,1048,130,1,1487,1487.0,1.0,17844.0,1048.0
17554,2011-12-08 14:15:00,5,5,1920,1763,1,5,1920,384.0,1.0,4608.0,352.6
17555,2011-11-20 12:22:00,2,2,427,349,20,2,427,213.5,1.0,2562.0,174.5
17556,2011-05-18 10:48:00,1,1,154,101,206,1,154,154.0,1.0,1848.0,101.0
17557,2011-11-25 12:57:00,3,3,526,306,14,3,526,175.33333333333334,1.0,2104.0,102.0
17560,2011-09-06 09:18:00,4,4,842,635,95,4,842,210.5,1.0,2526.0,158.75
17561,2011-11-20 12:53:00,1,1,142,146,19,1,142,142.0,1.0,1704.0,146.0
17562,2011-11-25 14:21:00,7,7,1092,817,14,7,1092,156.0,1.0,1872.0,116.71428571428571
17564,2011-11-15 13:27:00,3,3,426,146,24,3,426,142.0,1.0,1704.0,48.666666666666664
17566,2011-12-01 19:54:00,2,2,815,518,8,2,815,407.5,1.0,4890.0,259.0
17567,2011-12-02 15:48:00,8,8,4266,2632,7,8,4266,533.25,1.0,6399.0,329.0
17569,2011-01-11 14:15:00,1,1,325,159,332,1,325,325.0,1.0,3900.0,159.0
17571,2011-10-20 15:57:00,4,4,1330,904,50,4,1330,332.5,1.0,3990.0,226.0
17572,2011-09-29 17:53:00,4,4,220,95,71,4,220,55.0,1.0,660.0,23.75
17573,2011-11-10 13:01:00,3,3,369,308,29,3,369,123.0,1.0,1476.0,102.66666666666667
17574,2011-04-11 09:47:00,1,1,182,77,243,1,182,182.0,1.0,2184.0,77.0
17576,2011-12-01 17:56:00,19,19,3390,1994,8,19,3390,178.42105263157896,1.0,2141.0526315789475,104.94736842105263
17578,2011-05-05 18:38:00,1,1,141,138,218,1,141,141.0,1.0,1692.0,138.0
17579,2011-12-05 12:28:00,3,3,421,258,5,3,421,140.33333333333334,1.0,1684.0,86.0
17580,2011-04-01 12:41:00,3,3,185,87,253,3,185,61.666666666666664,1.0,740.0,29.0
17581,2011-12-09 12:21:00,24,25,10829,5927,1,25,10829,433.16,1.0416666666666667,5414.5,237.08
17582,2011-04-17 13:18:00,1,1,158,123,236,1,158,158.0,1.0,1896.0,123.0
17584,2011-12-02 17:12:00,2,2,1227,458,7,2,1227,613.5,1.0,7362.0,229.0
17585,2011-08-22 13:30:00,4,4,1028,1671,109,4,1028,257.0,1.0,3084.0,417.75
17588,2011-08-31 13:37:00,3,3,1228,676,100,3,1228,409.3333333333333,1.0,4912.0,225.33333333333334
17589,2011-10-10 16:58:00,4,4,2265,1630,60,4,2265,566.25,1.0,6795.0,407.5
17590,2011-12-07 12:55:00,3,3,1366,827,2,3,1366,455.3333333333333,1.0,5464.0,275.6666666666667
17591,2011-09-27 13:42:00,7,7,2143,1009,73,7,2143,306.14285714285717,1.0,3673.7142857142862,144.14285714285714
17593,2011-12-06 10:30:00,5,5,3828,3101,4,5,3828,765.6,1.0,9187.2,620.2
17594,2011-09-15 16:34:00,2,2,972,550,85,2,972,486.0,1.0,5832.0,275.0
17595,2011-11-27 16:08:00,2,2,344,229,12,2,344,172.0,1.0,2064.0,114.5
17596,2011-11-16 14:11:00,7,7,2682,4400,23,7,2682,383.14285714285717,1.0,4597.714285714286,628.5714285714286
17597,2011-05-10 11:54:00,1,1,2024,1176,214,1,2024,2024.0,1.0,24288.0,1176.0
17600,2011-11-22 09:43:00,1,1,155,144,18,1,155,155.0,1.0,1860.0,144.0
17601,2011-04-14 18:02:00,1,1,111,103,239,1,111,111.0,1.0,1332.0,103.0
17602,2011-12-07 13:53:00,7,6,4819,4151,2,6,4819,803.1666666666666,0.8571428571428571,8261.142857142855,691.8333333333334
17603,2011-09-22 14:18:00,1,1,391,74,78,1,391,391.0,1.0,4692.0,74.0
17604,2011-05-06 13:43:00,2,2,281,169,217,2,281,140.5,1.0,1686.0,84.5
17608,2011-11-06 13:06:00,2,2,162,232,33,2,162,81.0,1.0,972.0,116.0
17609,2011-10-30 12:28:00,5,5,967,696,41,5,967,193.4,1.0,2320.8,139.2
17611,2011-12-02 13:29:00,15,15,3685,2560,7,15,3685,245.66666666666666,1.0,2948.0,170.66666666666666
17612,2011-10-17 14:59:00,6,6,1977,1808,53,6,1977,329.5,1.0,3954.0,301.3333333333333
17613,2011-11-17 10:51:00,14,14,4400,2496,23,14,4400,314.2857142857143,1.0,3771.4285714285716,178.28571428571428
17614,2011-10-13 16:01:00,1,1,335,238,57,1,335,335.0,1.0,4020.0,238.0
17615,2011-08-01 14:06:00,3,3,321,140,130,3,321,107.0,1.0,1284.0,46.666666666666664
17616,2011-06-19 10:11:00,3,3,570,224,174,3,570,190.0,1.0,2280.0,74.66666666666667
17618,2011-12-04 11:50:00,3,3,934,331,6,3,934,311.3333333333333,1.0,3736.0,110.33333333333333
17619,2011-01-31 14:18:00,1,1,173,127,312,1,173,173.0,1.0,2076.0,127.0
17620,2011-10-11 12:08:00,1,1,80,60,60,1,80,80.0,1.0,960.0,60.0
17621,2011-11-18 17:11:00,3,3,1369,514,21,3,1369,456.3333333333333,1.0,5476.0,171.33333333333334
17623,2011-11-07 11:32:00,1,1,512,265,33,1,512,512.0,1.0,6144.0,265.0
17624,2011-11-25 10:52:00,2,2,818,554,15,2,818,409.0,1.0,4908.0,277.0
17625,2011-11-21 13:36:00,4,4,1864,1198,18,4,1864,466.0,1.0,5592.0,299.5
17628,2011-09-19 15:21:00,1,1,74,79,81,1,74,74.0,1.0,888.0,79.0
17629,2011-12-04 10:56:00,8,8,1755,1629,6,8,1755,219.375,1.0,2632.5,203.625
17630,2011-06-23 11:58:00,2,2,487,158,170,2,487,243.5,1.0,2922.0,79.0
17631,2011-12-08 09:47:00,3,3,506,334,2,3,506,168.66666666666666,1.0,2024.0,111.33333333333333
17633,2011-11-08 13:25:00,4,4,1286,644,31,4,1286,321.5,1.0,3858.0,161.0
17634,2011-11-03 13:09:00,9,9,2189,840,36,9,2189,243.22222222222223,1.0,2918.666666666667,93.33333333333333
17636,2011-11-20 14:40:00,1,1,274,182,19,1,274,274.0,1.0,3288.0,182.0
17637,2011-11-08 12:51:00,2,2,529,280,31,2,529,264.5,1.0,3174.0,140.0
17639,2011-03-08 15:22:00,1,1,104,49,276,1,104,104.0,1.0,1248.0,49.0
17640,2011-09-14 09:13:00,1,1,620,250,87,1,620,620.0,1.0,7440.0,250.0
17642,2011-08-12 09:11:00,2,2,691,474,120,2,691,345.5,1.0,4146.0,237.0
17643,2010-12-01 14:38:00,1,1,97,71,373,1,97,97.0,1.0,1164.0,71.0
17644,2011-12-08 13:43:00,11,11,2824,1793,1,11,2824,256.72727272727275,1.0,3080.727272727273,163.0
17646,2011-05-04 13:17:00,3,3,980,323,219,3,980,326.6666666666667,1.0,3920.0,107.66666666666667
17647,2011-10-05 15:38:00,1,1,129,30,65,1,129,129.0,1.0,1548.0,30.0
17648,2011-10-10 09:41:00,4,4,1749,487,61,4,1749,437.25,1.0,5247.0,121.75
17649,2011-07-24 15:53:00,1,1,842,399,138,1,842,842.0,1.0,10104.0,399.0
17650,2011-11-18 14:52:00,1,1,163,150,21,1,163,163.0,1.0,1956.0,150.0
17651,2011-11-28 10:29:00,10,10,3823,3112,12,10,3823,382.3,1.0,4587.6,311.2
17652,2011-11-14 12:55:00,12,12,4737,2509,25,12,4737,394.75,1.0,4737.0,209.08333333333334
17653,2011-11-03 12:46:00,4,4,1185,1409,37,4,1185,296.25,1.0,3555.0,352.25
17654,2011-03-07 13:17:00,1,1,104,41,277,1,104,104.0,1.0,1248.0,41.0
17655,2011-11-29 11:34:00,7,7,2594,1116,11,7,2594,370.57142857142856,1.0,4446.857142857143,159.42857142857142
17656,2011-09-27 13:04:00,5,5,1635,1399,73,5,1635,327.0,1.0,3924.0,279.8
17658,2011-11-14 12:07:00,2,2,588,616,26,2,588,294.0,1.0,3528.0,308.0
17659,2011-11-22 13:29:00,12,12,2921,1525,17,12,2921,243.41666666666666,1.0,2921.0,127.08333333333333
17660,2011-07-21 13:37:00,1,1,172,130,141,1,172,172.0,1.0,2064.0,130.0
17663,2011-11-14 08:56:00,7,7,1761,797,26,7,1761,251.57142857142858,1.0,3018.857142857143,113.85714285714286
17664,2011-11-21 11:29:00,2,2,583,604,19,2,583,291.5,1.0,3498.0,302.0
17666,2011-12-06 09:06:00,2,2,721,596,4,2,721,360.5,1.0,4326.0,298.0
17667,2011-10-04 14:32:00,5,5,1993,1033,66,5,1993,398.6,1.0,4783.200000000001,206.6
